"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"MDG_0000000003","PUBLISHED","2000","AFR","GNQ","","","195.6","195.60000","","","Equatorial Guinea 2000 Multiple Indicator Cluster Survey"
"MDG_0000000003","PUBLISHED","2001","AFR","GNQ","","","128.0","128.00000","","","Equatorial Guinea 2002 Census"
"MDG_0000000003","PUBLISHED","2008","AFR","GNQ","","","177.0","177.00000","","","Equatorial Guinea 2011 Demographic and Health Survey"
"MDG_0000000003","PUBLISHED","2010","AFR","GNQ","","","176.0","176.00000","","","Equatorial Guinea 2011 Demographic and Health Survey"
"MDG_0000000003","PUBLISHED","2013","EUR","GRC","","","8.1","8.10000","","","Estimate Eurostat"
"MDG_0000000003","PUBLISHED","2014","EUR","GRC","","","8.1","8.10000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2015","EUR","GRC","","","8.4","8.40000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2016","EUR","GRC","","","9.2","9.20000","","","Registration UNSD"
"MDG_0000000003","PUBLISHED","2013","AMR","GTM","","","91.7","91.70000","","","Guatemala 2014-2015 Encuesta Nacional de Salud Materno Infantil"
"MDG_0000000003","PUBLISHED","2014","AMR","GTM","","","84.8","84.80000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2001","EUR","HRV","","","16.6","16.60000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2002","EUR","HRV","","","16.0","16.00000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2003","AMR","HTI","","","69.0","69.00000","","","Haiti 2005-2006 Demographic and Health Survey"
"MDG_0000000003","PUBLISHED","2004","AMR","HTI","","","68.1","68.10000","","","Haiti 2005-2006 Demographic and Health Survey"
"MDG_0000000003","PUBLISHED","2009","EUR","HUN","","","19.5","19.50000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2010","EUR","HUN","","","17.9","17.90000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2011","EUR","HUN","","","18.0","18.00000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2012","EUR","HUN","","","19.2","19.20000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2001","SEAR","IND","","","48.9","48.90000","","","India Sample Registration System"
"MDG_0000000003","PUBLISHED","2002","SEAR","IND","","","47.0","47.00000","","","India Sample Registration System"
"MDG_0000000003","PUBLISHED","2003","SEAR","IND","","","46.1","46.10000","","","India Sample Registration System"
"MDG_0000000003","PUBLISHED","2004","SEAR","IND","","","51.6","51.60000","","","India Sample Registration System"
"MDG_0000000003","PUBLISHED","2001","EUR","IRL","","","19.9","19.90000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2002","EUR","IRL","","","19.5","19.50000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2004","EUR","IRL","","","17.3","17.30000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2000","EMR","IRN","","","34.7","34.70000","","","Estimate National statistics"
"MDG_0000000003","PUBLISHED","2001","EMR","IRN","","","38.1","38.10000","","","Estimate National statistics"
"MDG_0000000003","PUBLISHED","2003","EMR","IRN","","","34.8","34.80000","","","Estimate National statistics"
"MDG_0000000003","PUBLISHED","2009","EMR","IRQ","","","82.1","82.10000","","","Iraq 2011 Multiple Indicator Cluster Survey"
"MDG_0000000003","PUBLISHED","2000","EUR","ISL","","","22.9","22.90000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2015","EUR","ISL","","","8.0","8.00000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2016","EUR","ISL","","","6.7","6.70000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2017","EUR","ISL","","","6.0","6.00000","","","Estimate Eurostat"
"MDG_0000000003","PUBLISHED","2014","EUR","ISR","","","10.2","10.20000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2016","EUR","ISR","","","9.0","9.00000","","","Registration UNSD"
"MDG_0000000003","PUBLISHED","2017","EUR","ISR","","","9.9","9.90000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2000","EUR","ITA","","","7.2","7.20000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2013","EUR","ITA","","","5.8","5.80000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2014","EUR","ITA","","","5.6","5.60000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2016","EUR","ITA","","","4.8","4.80000","","","Registration UNSD"
"MDG_0000000003","PUBLISHED","2017","EUR","ITA","","","4.4","4.40000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2001","EMR","JOR","","","28.2","28.20000","","","Jordan 2002 Demographic and Health Survey"
"MDG_0000000003","PUBLISHED","2005","EMR","JOR","","","30.0","30.00000","","","Jordan 2007 Demographic and Health Survey"
"MDG_0000000003","PUBLISHED","2007","EMR","JOR","","","32.0","32.00000","","","Jordan 2009 Demographic and Health Survey (Interim)"
"MDG_0000000003","PUBLISHED","2009","WPR","JPN","","","4.8","4.80000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2010","WPR","JPN","","","4.5","4.50000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2012","WPR","JPN","","","4.4","4.40000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2007","EUR","KAZ","","","29.0","29.00000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2008","EUR","KAZ","","","31.0","31.00000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2009","EUR","KAZ","","","31.0","31.00000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2011","EUR","KAZ","","","29.5","29.50000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2014","AFR","KEN","","","96.0","96.00000","","","Kenya 2015 Malaria Indicators Survey"
"MDG_0000000003","PUBLISHED","2000","EUR","KGZ","","","34.7","34.70000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2001","EUR","KGZ","","","31.5","31.50000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2016","EUR","KGZ","","","38.1","38.10000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2003","WPR","KHM","","","52.0","52.00000","","","Cambodia 2005 Demographic and Health Survey"
"MDG_0000000003","PUBLISHED","2004","WPR","KHM","","","47.3","47.30000","","","Cambodia 2005 Demographic and Health Survey"
"MDG_0000000003","PUBLISHED","2001","WPR","KOR","","","2.2","2.20000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2003","WPR","KOR","","","2.5","2.50000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2004","WPR","KOR","","","2.3","2.30000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2017","WPR","KOR","","","1.0","1.00000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2000","EMR","KWT","","","16.9","16.90000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2003","EMR","KWT","","","17.2","17.20000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2017","EMR","KWT","","","6.3","6.30000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2004","WPR","LAO","","","76.0","76.00000","","","Lao People's Democratic Republic 2005 Reproductive Health Survey"
"MDG_0000000003","PUBLISHED","2009","WPR","LAO","","","96.5","96.50000","","","Lao People's Democratic Republic 2011-2012 Social Indicator Survey (MICS/DHS)"
"MDG_0000000003","PUBLISHED","2015","AFR","LBR","","","150.3","150.30000","","","Liberia 2016 Malaria Indicators Survey (MIS)"
"MDG_0000000003","PUBLISHED","2000","EMR","LBY","","","5.7","5.70000","","","Libya 2007 Family Health Survey"
"MDG_0000000003","PUBLISHED","2002","EMR","LBY","","","4.0","4.00000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2005","EMR","LBY","","","5.1","5.10000","","","Libya 2007 Family Health Survey"
"MDG_0000000003","PUBLISHED","2001","SEAR","LKA","","","30.6","30.60000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2003","SEAR","LKA","","","27.5","27.50000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2000","EUR","LTU","","","24.7","24.70000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2002","EUR","LTU","","","20.9","20.90000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2003","EUR","LTU","","","21.0","21.00000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2017","EUR","LTU","","","12.6","12.60000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2001","EUR","LUX","","","12.4","12.40000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2002","EUR","LUX","","","12.4","12.40000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2016","EUR","LUX","","","4.7","4.70000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2000","EUR","LVA","","","18.3","18.30000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2001","EUR","LVA","","","17.3","17.30000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2015","EUR","LVA","","","18.1","18.10000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2016","EUR","LVA","","","15.4","15.40000","","","Registration UNSD"
"MDG_0000000003","PUBLISHED","2017","EUR","LVA","","","16.1","16.10000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2008","EUR","MDA","","","26.0","26.00000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2009","EUR","MDA","","","27.0","27.00000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2014","AFR","MDG","","","152.0","152.00000","","","Madagascar 2016 Malaria Indicators Survey (MIS)"
"MDG_0000000003","PUBLISHED","2015","SEAR","MDV","","","10.1","10.10000","","","Registration UNSD"
"MDG_0000000003","PUBLISHED","2017","SEAR","MDV","","","8.9","8.90000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2000","AMR","MEX","","","91.0","91.00000","","","Registration National Statistics & WPP2019"
"MDG_0000000003","PUBLISHED","2018","AMR","MEX","","","70.5","70.50000","","","All sources of estimates"
"MDG_0000000003","PUBLISHED","2011","WPR","MHL","","","84.5","84.50000","","","Marshall Islands 2011 Census"
"MDG_0000000003","PUBLISHED","2000","EUR","MKD","","","30.8","30.80000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2014","EUR","MKD","","","17.7","17.70000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2015","EUR","MKD","","","16.2","16.20000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2016","EUR","MKD","","","16.0","16.00000","","","Registration UNSD"
"MDG_0000000003","PUBLISHED","2017","EUR","MKD","","","15.5","15.50000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2005","EUR","MLT","","","21.8","21.80000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2006","EUR","MLT","","","16.4","16.40000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2008","EUR","MLT","","","18.6","18.60000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2007","SEAR","MMR","","","16.7","16.70000","","","Myanmar 2007 Fertility and Reproductive Health Survey"
"MDG_0000000003","PUBLISHED","2013","SEAR","MMR","","","33.0","33.00000","","","Myanmar 2014 Census"
"MDG_0000000003","PUBLISHED","2013","EUR","MNE","","","12.0","12.00000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2010","WPR","MNG","","","18.9","18.90000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2011","WPR","MNG","","","20.2","20.20000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2012","WPR","MNG","","","32.9","32.90000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2009","AFR","MRT","","","95.1","95.10000","","","Mauritania 2011 Multiple Indicator Cluster Survey"
"MDG_0000000003","PUBLISHED","2010","AFR","MRT","","","90.7","90.70000","","","Mauritania 2011 Multiple Indicator Cluster Survey"
"MDG_0000000003","PUBLISHED","2011","AFR","MRT","","","71.0","71.00000","","","Mauritania 2011 Multiple Indicator Cluster Survey"
"MDG_0000000003","PUBLISHED","2014","AFR","MRT","","","84.0","84.00000","","","Mauritania 2015 Multiple Indicator Cluster Survey"
"MDG_0000000003","PUBLISHED","2000","AFR","MUS","","","38.2","38.20000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2013","AFR","MUS","","","26.4","26.40000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2014","AFR","MUS","","","24.5","24.50000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2016","AFR","MUS","","","24.1","24.10000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2000","WPR","MYS","","","12.0","12.00000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2001","WPR","MYS","","","15.4","15.40000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2003","WPR","MYS","","","12.8","12.80000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2001","AFR","NAM","","","76.1","76.10000","","","Namibia 2001 Census"
"MDG_0000000003","PUBLISHED","2004","AFR","NAM","","","74.0","74.00000","","","Namibia 2006-2007 Demographic and Health Survey"
"MDG_0000000003","PUBLISHED","2011","AFR","NAM","","","67.8","67.80000","","","Namibia 2011 Census"
"MDG_0000000003","PUBLISHED","2001","AFR","NGA","","","126.3","126.30000","","","Nigeria 2003 Demographic and Health Survey"
"MDG_0000000003","PUBLISHED","2007","AFR","NGA","","","121.2","121.20000","","","Nigeria 2008 Demographic and Health Survey"
"MDG_0000000003","PUBLISHED","2009","AFR","NGA","","","134.0","134.00000","","","Nigeria 2010 Malaria Indicators Survey (MIS)"
"MDG_0000000003","PUBLISHED","2003","EUR","NLD","","","7.1","7.10000","","","Estimate Eurostat"
"MDG_0000000003","PUBLISHED","2004","EUR","NLD","","","6.3","6.30000","","","Estimate Eurostat"
"MDG_0000000003","PUBLISHED","2005","EUR","NLD","","","5.8","5.80000","","","Estimate Eurostat"
"MDG_0000000003","PUBLISHED","2006","EUR","NLD","","","3.8","3.80000","","","Registration UNSD & WPP2019"
"MDG_0000000003","PUBLISHED","2002","EUR","NOR","","","10.1","10.10000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2004","EUR","NOR","","","8.2","8.20000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2005","EUR","NOR","","","8.1","8.10000","","","Registration National Statistics (Eurostat)"
"MDG_0000000003","PUBLISHED","2000","SEAR","NPL","","","71.0","71.00000","","","Nepal 2001 Census"
"MDG_0000000003","PUBLISHED","2003","SEAR","NPL","","","106.0","106.00000","","","Nepal 2006 Demographic and Health Survey"
"MDG_0000000003","PUBLISHED","2008","SEAR","NPL","","","87.0","87.00000","","","Nepal 2011 Demographic and Health Survey"
"MDG_0000000003","PUBLISHED","2009","SEAR","NPL","","","81.0","81.00000","","","Nepal 2011 Demographic and Health Survey"
"MDG_0000000003","PUBLISHED","2015","WPR","NRU","","","94.0","94.00000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2000","WPR","NZL","","","28.2","28.20000","","","Registration National Statistics"
"MDG_0000000003","PUBLISHED","2002","WPR","NZL","","","25.5","25.50000","","","Registration National Statistics"
