Geographic area	Indicator	Sex	TIME_PERIOD	OBS_VALUE	Unit multiplier	Unit of measure	Observation Status	Observation confidentaility	LOWER_BOUND	UPPER_BOUND	WGTD_SAMPL_SIZE	OBS_FOOTNOTE	SERIES_FOOTNOTE	DATA_SOURCE	SOURCE_LINK	CUSTODIAN	Time period activity related to when the data are collected	REF_PERIOD	COVERAGE_TIME	Current age
Nicaragua	"Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule"	Total	2020	98	Units	%	Estimated value	Free				"Generally, the second dose of measles-containing vaccine (MCV2) is recommended for administration during the second year of life; however, in many countries, MCV2 is scheduled after the second year."		"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Total
Niger	Infant mortality rate	Female	2019	42.3765273380827		Deaths per 1000 live births	Normal value		31.2301133673992	57.2773571068719				UN_IGME						Total
Niger	Under-five mortality rate	Female	2019	76.4937003365362		Deaths per 1000 live births	Normal value		48.5683415396698	119.003712303721				UN_IGME						Total
Niger	Child mortality rate (aged 1-4 years)	Female	2019	35.5636494981177		Deaths per 1000 children aged 1	Normal value		17.8782824705509	65.6729684538529				UN_IGME						Total
Niger	Infant mortality rate	Male	2019	50.7395000569443		Deaths per 1000 live births	Normal value		37.4764000132987	68.7172165953331				UN_IGME						Total
Niger	Under-five mortality rate	Male	2019	84.0020042619733		Deaths per 1000 live births	Normal value		53.4996945173815	131.01837951636				UN_IGME						Total
Niger	Child mortality rate (aged 1-4 years)	Male	2019	35.0396105815687		Deaths per 1000 children aged 1	Normal value		16.4586469196668	66.8457256564245				UN_IGME						Total
Niger	Infant mortality rate	Total	2019	46.7214292121764		Deaths per 1000 live births	Normal value		34.5664251139531	62.9662409293121				UN_IGME						Total
Niger	Under-five mortality rate	Total	2019	80.366102044679		Deaths per 1000 live births	Normal value		51.1905132265742	125.004048973403				UN_IGME						Total
Niger	Child mortality rate (aged 1-4 years)	Total	2019	35.2936422400719		Deaths per 1000 children aged 1	Normal value		17.2192976782965	66.2065880213611				UN_IGME						Total
Niger	Percentage of live births who received bacille Calmette-Guerin (vaccine against tuberculosis)	Total	2020	94	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Under 1 year old
Niger	Percentage of surviving infants who received the first dose of DTP-containing vaccine	Total	2020	93	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Niger	Percentage of surviving infants who received the third dose of DTP-containing vaccine	Total	2020	81	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Niger	Percentage of surviving infants who received the first dose of measles-containing vaccine	Total	2020	79	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Niger	Percentage of surviving infants who received the third dose of inactivated polio-containing vaccine	Total	2020	81	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Niger	Percentage of surviving infants who received yellow fever- containing vaccine (for countries at risk and where the vaccine is in the national schedule)	Total	2020	67	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Niger	Percentage of surviving infants who received the third dose of hep B-containing vaccine	Total	2020	81	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Niger	Percentage of surviving infants who received the third dose of Hib-containing vaccine	Total	2020	81	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Niger	"Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule"	Total	2020	60	Units	%	Estimated value	Free				"Generally, the second dose of measles-containing vaccine (MCV2) is recommended for administration during the second year of life; however, in many countries, MCV2 is scheduled after the second year."		"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Total
Niger	Percentage of surviving infants who received the third dose of pneumococcal conjugate-containing vaccine (PCV)	Total	2020	81	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Niger	Percentage of surviving infants who received the last dose of rotavirus-containing vaccine (2nd or 3rd dose depending on vaccine used)	Total	2020	83	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Niger	Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine	Total	2020	81	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Nigeria	Infant mortality rate	Female	2019	67.3497501577781		Deaths per 1000 live births	Normal value		54.4044937412172	85.0867652503348				UN_IGME						Total
Nigeria	Under-five mortality rate	Female	2019	110.39925896067		Deaths per 1000 live births	Normal value		86.8421624786501	143.865172602046				UN_IGME						Total
Nigeria	Child mortality rate (aged 1-4 years)	Female	2019	46.2366326196393		Deaths per 1000 children aged 1	Normal value		34.1792651846991	64.2142685757512				UN_IGME						Total
Nigeria	Infant mortality rate	Male	2019	80.5762579341065		Deaths per 1000 live births	Normal value		65.2651761140599	101.891219727492				UN_IGME						Total
Nigeria	Under-five mortality rate	Male	2019	123.632160108663		Deaths per 1000 live births	Normal value		97.2422347570782	160.853097298131				UN_IGME						Total
Nigeria	Child mortality rate (aged 1-4 years)	Male	2019	46.7570084030859		Deaths per 1000 children aged 1	Normal value		34.0910513750788	65.8741496839638				UN_IGME						Total
Nigeria	Infant mortality rate	Total	2019	74.1603165903768		Deaths per 1000 live births	Normal value		60.0699410632288	93.5605010755636				UN_IGME						Total
Nigeria	Under-five mortality rate	Total	2019	117.202078069472		Deaths per 1000 live births	Normal value		92.1668543917285	152.451394295795				UN_IGME						Total
Nigeria	Child mortality rate (aged 1-4 years)	Total	2019	46.4894325124057		Deaths per 1000 children aged 1	Normal value		34.1481932893904	64.9694693471225				UN_IGME						Total
Nigeria	Percentage of live births who received bacille Calmette-Guerin (vaccine against tuberculosis)	Total	2020	67	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Under 1 year old
Nigeria	Percentage of surviving infants who received the first dose of DTP-containing vaccine	Total	2020	65	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Nigeria	Percentage of surviving infants who received the third dose of DTP-containing vaccine	Total	2020	57	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Nigeria	Percentage of surviving infants who received the first dose of measles-containing vaccine	Total	2020	54	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Nigeria	Percentage of surviving infants who received the third dose of inactivated polio-containing vaccine	Total	2020	57	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Nigeria	Percentage of surviving infants who received yellow fever- containing vaccine (for countries at risk and where the vaccine is in the national schedule)	Total	2020	54	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Nigeria	Percentage of surviving infants who received the third dose of hep B-containing vaccine	Total	2020	57	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Nigeria	Percentage of surviving infants who received the third dose of Hib-containing vaccine	Total	2020	57	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Nigeria	Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine	Total	2020	53	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Nigeria	Percentage of surviving infants who received the third dose of pneumococcal conjugate-containing vaccine (PCV)	Total	2020	57	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Nigeria	"Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule"	Total	2020	12	Units	%	Estimated value	Free				"Generally, the second dose of measles-containing vaccine (MCV2) is recommended for administration during the second year of life; however, in many countries, MCV2 is scheduled after the second year."		"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Total
Niue	Infant mortality rate	Female	2019	17.5083887968278		Deaths per 1000 live births	Normal value		7.28389295614771	39.9158983625007				UN_IGME						Total
Niue	Under-five mortality rate	Female	2019	20.6883014978084		Deaths per 1000 live births	Normal value		8.52146399636862	51.6495183135369				UN_IGME						Total
Niue	Child mortality rate (aged 1-4 years)	Female	2019	3.23323260362535		Deaths per 1000 children aged 1	Normal value		1.24718129155206	12.1442920862721				UN_IGME						Total
Niue	Infant mortality rate	Male	2019	21.8255466842903		Deaths per 1000 live births	Normal value		9.1145638791546	49.2721151110253				UN_IGME						Total
Niue	Under-five mortality rate	Male	2019	25.6706981452088		Deaths per 1000 live births	Normal value		10.5978482817013	63.4936261430827				UN_IGME						Total
Niue	Child mortality rate (aged 1-4 years)	Male	2019	3.88125619420926		Deaths per 1000 children aged 1	Normal value		1.49887545521832	14.8086700529557				UN_IGME						Total
Niue	Percentage of live births who received bacille Calmette-Guerin (vaccine against tuberculosis)	Total	2019	99	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Under 1 year old
Niue	Percentage of surviving infants who received the first dose of DTP-containing vaccine	Total	2019	99	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Niue	Percentage of surviving infants who received the third dose of DTP-containing vaccine	Total	2019	99	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
